domain,keywords,company_name
https://www.pharmaron.com,"['clinical development', 'api manufacturing', 'small molecules', 'small molecule', 'development', 'chemistry', 'research', 'r&d', 'clinical', 'api', 'cgmp', 'gmp', 'scale', 'ms', 'linkers']",Pharmaron
https://www.pharmasalmanac.com,"['mammalian cell culture', 'highly potent apis', 'cell line development', 'active pharmaceutical ingredient', 'new chemical entities', 'small molecule api', 'clinical trial', 'contract development', 'recombinant proteins', 'small molecule', 'clinical development', 'cell line', 'clinical supply', 'expression vectors', 'vials ']",Pharmasalmanac
https://www.pharming.com,"['clinical trial', 'recombinant proteins', 'small molecule', 'clinical supply', 'recombinant protein', 'clinical', 'compliance', 'research', 'development', 'ms', 'enzyme', 'r&d', 'enzymes', 'antibodies', 'ba']",Pharming
https://www.pharmout.net,"['current good manufacturing practice', 'good manufacturing practice', 'process validation', 'quality control', 'equipment validation', 'clinical trial', 'change control', 'stability testing', 'api development', 'operational qualification', 'performance qualification', 'gmp', 'validation', 'compliance', 'clinical']",Pharmout
https://www.pharmtech.com,"['quality assurance', 'drug substance', 'contract development', 'stability testing', 'development', 'chemistry', 'antibodies', 'r&d', 'api', 'syringe', 'scale', 'solution', 'research', 'clinical', 'humans']",Pharmtech
https://www.piramalpharmasolutions.com,"['small molecule development', 'clinical trial', 'small molecule', 'drug substance', 'analytical development', 'analytical support', 'monoclonal antibodies', 'clinical supply', 'adc conjugation', 'quality control', 'gelatin capsules', 'development', 'adc', 'api', 'clinical']",Piramalpharmasolutions
https://www.pmiscience.com,"['research and development', 'commercialization', 'development', 'clinical', 'research', 'humans', 'solution', 'ce', 'chemistry', 'scale']",Pmiscience
https://www.premasbiotech.com,"['downstream process development', 'cell line development', 'cell line', 'recombinant proteins', 'cell lines', 'monoclonal antibodies', 'recombinant protein', 'expression vectors', 'drug substance', 'quality assurance', 'product stability', 'analytical development', 'shelf life', 'development', 'scale']",Premasbiotech
https://www.premiumvials.com,"['vials ', 'vial', 'solution', 'antibody', 'scale', 'syringes', 'capsules', 'ce', 'gmp', 'chemistry']",Premiumvials
https://www.priyamstudycentre.com,"['size exclusion chromatography', 'chemistry', 'solution', 'scale', 'enzyme', 'development', 'dq', 'solvent', 'research', 'viscosity', 'clinical', 'sec', 'ice']",Priyamstudycentre
https://www.process.st,"['process optimization', 'quality control', 'compliance', 'ms', 'api', 'solution', 'scale', 'development', 'research', 'ad', 'tested']",Process
http://www.processdevelopmentforum.com,"['monoclonal antibodies', 'bispecific antibodies', 'contract development', 'monoclonal antibody', 'clinical trial', 'development', 'bioprocess', 'antibody', 'api', 'antibodies', 'chemistry', 'scale', 'research', 'ad', 'clinical']",Processdevelopmentforum
https://www.promab.com,"['cell line development', 'cell lines', 'monoclonal antibody', 'monoclonal antibodies', 'bispecific antibody', 'cell line', 'bispecific antibodies', 'recombinant protein', 'vials ', 'recombinant proteins', 'expression vector', 'small molecules', 'preclinical services', 'monospecific antibody', 'cell engineering']",Promab
https://www.promega.com,"['capillary electrophoresis ', 'research and development', 'quality assurance', 'cell lines', 'expression vectors', 'capillary electrophoresis', 'recombinant proteins', 'small molecule', 'fusion proteins', 'fusion protein', 'cell line', 'recombinant protein', 'monoclonal antibody', 'small molecules', 'monoclonal antibodies']",Promega
https://www.propharmagroup.com,"['process validation', 'process optimization', 'quality assurance', 'clinical trial', 'clinical development', 'quality control', 'performance qualification', 'development', 'clinical', 'compliance', 'validation', 'commercialization', 'research', 'solution', 'r&d']",Propharmagroup
https://www.proteogenix.science,"['cell line development', 'research and development', 'cell line', 'monoclonal antibody', 'recombinant protein', 'monoclonal antibodies', 'recombinant proteins', 'small molecule', 'small molecules', 'expression vector', 'cell lines', 'fusion protein', 'quality control', 'bispecific antibodies', 'bispecific antibody']",Proteogenix
https://www.ptglab.com,"['good manufacturing practice', 'sds page', 'sds page', 'cell lines', 'cell line', 'small molecule', 'recombinant protein', 'antibody', 'antibodies', 'research', 'validation', 'elisa', 'development', 'enzyme', 'tested']",Ptglab
https://www.qlaboratories.com,"['research and development', 'active pharmaceutical ingredient', 'drug substance stability', 'drug substance', 'stability testing', 'quality assurance', 'method validation', 'quality control', 'stability study', 'stability studies', 'shelf life', 'development', 'chemistry', 'gmp', 'validation']",Qlaboratories
https://www.quotientsciences.com,"['drug substance development', 'drug product development', 'drug substance', 'clinical trial', 'clinical development', 'small molecules', 'small molecule', 'clinical manufacturing', 'stability testing', 'solubility enhancement', 'pre-clinical development', 'development', 'clinical', 'bioavailability', 'r&d']",Quotientsciences
https://www.r-project.org,"['clinical trial', 'research', 'development', 'ce', 'clinical', 'solution', 'intermediate', 'validation', 'chemistry', 'humans', 'tested']",R-project
https://www.raybiotech.com,"['recombinant proteins', 'small molecules', 'monoclonal antibodies', 'monoclonal antibody', 'antibody', 'antibodies', 'conjugation', 'development', 'research', 'elisa', 'ad', 'solution', 'validation', 'pq', 'vial']",Raybiotech
https://www.rcsb.org,"['small molecule', 'small molecules', 'research', 'enzyme', 'validation', 'development', 'api', 'enzymes', 'solution', 'solubility', 'solvent', 'chemistry', 'antibody', 'deviations', 'scale']",Rcsb
https://www.recipharm.com,"['new chemical entities', 'small molecule api', 'drug substance development', 'drug substance', 'api development', 'small molecules', 'contract development', 'api manufacturing', 'clinical trial', 'clinical development', 'small molecule', 'stability studies', 'chemical entities', 'development', 'clinical']",Recipharm
https://www.recrocdmo.com,"['drug product development', 'clinical trial', 'analytical development', 'quality control', 'small molecules', 'contract development', 'clinical supply', 'clinical development', 'quality assurance', 'process qualification', 'commercial-scale manufacturing', 'development', 'clinical', 'qc', 'commercialization']",Recrocdmo
https://www.redshiftbio.com,"['research and development', 'fusion proteins', 'quality control', 'antibody-drug conjugate', 'peptide hormone', 'small molecules', 'stability study', 'recombinant protein', 'monoclonal antibody', 'accelerated stability', 'development', 'antibody', 'bioanalytics', 'solution', 'adc']",Redshiftbio
https://www.researchreportshub.com,"['research and development', 'research', 'development', 'excipient', 'gdp', 'clinical', 'ad', 'solution', 'commercialization']",Researchreportshub
https://www.restek.com,"['stability studies', 'quality control', 'real-time stability', 'vials ', 'ion-exchange ', 'solvent', 'development', 'hplc', 'vial', 'ms', 'solution', 'tested', 'chemistry', 'intermediate', 'compliance']",Restek
https://www.roechling.com,"['research and development', 'quality control', 'vials ', 'development', 'r&d', 'research', 'chemistry', 'scale', 'tested']",Roechling
https://www.rootsanalysis.com,"['research and development', 'primary packaging material', 'new chemical entities', 'clinical trial', 'small molecule', 'small molecules', 'bispecific antibody', 'monoclonal antibodies', 'contract development', 'cell lines', 'monoclonal antibody', 'drug substance', 'recombinant proteins', 'antibody-drug conjugate', 'clinical development']",Rootsanalysis
https://www.rroij.com,"['quality assurance', 'research', 'development', 'clinical', 'chemistry', 'scale', 'ad', 'compliance', 'humans', 'enzymes', 'toxins', 'solution', 'enzyme', 'gdp', 'encapsulation']",Rroij
https://www.rssl.com,"['active pharmaceutical ingredient', 'research and development', 'shelf life', 'analytical support', 'analytical development', 'vials ', 'stability studies', 'method validation', 'development', 'validation', 'gmp', 'hplc', 'compliance', 'research', 'api']",Rssl
https://www.sailife.com,"['research and development', 'new chemical entities', 'small molecule', 'api manufacturing', 'small molecules', 'contract development', 'stability studies', 'chemical synthesis', 'chemical entities', 'physicochemical properties', 'development', 'chemistry', 'api', 'research', 'compliance']",Sailife
https://www.saksinlife.com,"['research and development', 'downstream process development', 'monoclonal antibodies', 'quality assurance', 'recombinant proteins', 'small molecule', 'technical development', 'monoclonal antibody', 'fusion proteins', 'clinical trial', 'development', 'research', 'antibodies', 'antibody', 'clinical']",Saksinlife
https://www.sartorius.com,"[' design qualification', 'quality control', 'cell line', 'process optimization', 'stability testing', 'recombinant proteins', 'process characterization', 'drug substance', 'scale-down model', 'recombinant protein', 'monoclonal antibody', 'fusion proteins', 'quality assurance', 'equipment qualification', 'product purity']",Sartorius
https://www.schott.com,"['research and development', 'vials ', 'stability testing', 'shelf life', 'development', 'solution', 'research', 'scale', 'tested', 'compliance', 'chemistry', 'vial', 'syringe', 'syringes', 'encapsulation']",Schott
https://www.sciencerepository.org,"['quality assurance', 'clinical trial', 'quality control', 'large molecules', 'monoclonal antibody', 'cell lines', 'research', 'clinical', 'development', 'chemistry', 'antibody', 'scale', 'antibodies', 'solution', 'tested']",Sciencerepository
https://www.scorpionbio.com,"['mammalian cell culture', 'analytical development', 'contract development', 'product stability', 'clinical trial', 'stability testing', 'clinical manufacturing', 'monoclonal antibodies', 'small molecule', 'quality assurance', 'cell lines', 'real-time stability', 'accelerated stability', 'analytical support', 'recombinant proteins']",Scorpionbio
https://www.seal-analytical.com,"['vials ', 'chemistry', 'research', 'development', 'compliance', 'clinical', 'r&d', 'syringe', 'solution']",Seal-analytical
https://www.sebia.com,"['capillary electrophoresis ', 'research and development', 'capillary electrophoresis', 'monoclonal antibody', 'clinical', 'solution', 'development', 'ce', 'antibody', 'ms', 'chemistry', 'r&d', 'validation', 'intermediate', 'research']",Sebia
https://www.selexis.com,"['cell line development', 'cell line', 'clinical development', 'cell lines', 'recombinant protein', 'monoclonal antibodies', 'monoclonal antibody', 'recombinant proteins', 'bispecific antibodies', 'drug substance', 'contract development', 'bispecific antibody', 'expression vectors', 'cell cloning', 'commercial-scale manufacturing']",Selexis
https://www.sepax-tech.com,"['size exclusion chromatography', 'fc fusion protein', 'monoclonal antibody', 'bispecific antibody', 'monoclonal antibodies', 'small molecule', 'fusion protein', 'ion-exchange ', 'column lifetime', 'bispecific antibodies', 'thermal stability', 'recombinant protein', 'sec', 'antibody', 'hplc']",Sepax-tech
https://www.servier-cdmo.com,"['research and development', 'contract development', 'drug substance', 'clinical supply', 'analytical development', 'quality assurance', 'quality control', 'development', 'clinical', 'research', 'r&d', 'scale', 'cgmp', 'compliance', 'capsules']",Servier-cdmo
https://www.sigmaaldrich.com,"['cell line development', 'active pharmaceutical ingredient', 'research and development', 'stability indicating method', 'size exclusion chromatography', 'cell lines', 'quality control', 'cell line', 'drug substance', 'small molecule', 'small molecules', 'quality assurance', 'product purity', 'large molecules', 'contract development']",Sigmaaldrich
https://www.sinobiological.com,"['research and development', 'monoclonal antibody', 'recombinant protein', 'monoclonal antibodies', 'quality control', 'recombinant proteins', 'quality assurance', 'research', 'antibody', 'antibodies', 'development', 'clinical', 'elisa', 'r&d', 'enzymes']",Sinobiological
https://www.skbiotek.com,"['active pharmaceutical ingredient', 'new chemical entities', 'contract development', 'quality assurance', 'quality control', 'small molecule', 'api development', 'api r&d', 'change control', 'chemical entities', 'development', 'r&d', 'api', 'chemistry', 'intermediates']",Skbiotek
https://www.soffieriabertolini.it,"['vials ', 'vial', 'gmp', 'development', 'qa', 'doe', 'chemistry', 'compliance', 'qc', 'solvent']",Soffieriabertolini
https://www.sofpromed.com,"['active pharmaceutical ingredient', 'new chemical entities', 'clinical trial', 'small molecule', 'process optimization', 'chemical entities', 'clinical', 'research', 'development', 'excipient', 'api', 'gmp', 'solubility', 'solution', 'humans']",Sofpromed
https://www.solutions.bocsci.com,"['research and development', 'active pharmaceutical ingredient', 'new chemical entities', 'small molecule development', 'drug product development', 'quality control', 'small molecule', 'chemical synthesis', 'small molecules', 'quality assurance', 'physicochemical properties', 'drug substance', 'thermal stability', 'api development', 'clinical development']",Bocsci
https://www.splpharma.com,"['quality control', 'quality assurance', 'process validation', 'api manufacturing', 'clinical development', 'equipment qualification', 'development', 'cgmp', 'clinical', 'validation', 'api', 'compliance', 'gmp', 'r&d', 'enzymes']",Splpharma
https://www.stagebio.com,"['research and development', 'monoclonal antibodies', 'clinical development', 'quality assurance', 'quality control', 'cell lines', 'research', 'development', 'clinical', 'ms', 'antibodies', 'antibody', 'compliance', 'solution', 'scale']",Stagebio
https://www.steril-aire.com,"['shelf life', 'compliance', 'solution', 'research', 'clinical', 'development', 'tested', 'enzyme', 'toxins', 'validation']",Steril-aire
https://www.sterlingpharmasolutions.com,"['research and development', 'active pharmaceutical ingredient', 'small molecule api', 'small molecule development', 'api development', 'small molecule', 'api manufacturing', 'contract development', 'clinical trial', 'small molecules', 'drug substance', 'antibody-drug conjugate', 'clinical supply', 'monoclonal antibody', 'pre-clinical development']",Sterlingpharmasolutions
https://www.streck.com,"['quality control', 'vials ', 'shelf life', 'monoclonal antibody', 'research', 'compliance', 'ce', 'vial', 'chemistry', 'enzyme', 'clinical', 'validation', 'development', 'antibody', 'iq']",Streck
https://www.substanceabuse.com,"['development', 'dissolving', 'research', 'clinical', 'chemistry', 'capsule', 'enzyme', 'intermediate', 'scale']",Substanceabuse
https://www.svarlifescience.com,"['research and development', 'cell lines', 'monoclonal antibodies', 'cell line', 'small molecules', 'monoclonal antibody', 'large molecules', 'quality assurance', 'quality control', 'cell engineering', 'development', 'antibodies', 'clinical', 'antibody', 'bioassay']",Svarlifescience
https://www.symbiosis-pharma.com,"['drug product development', 'highly potent apis', 'clinical trial', 'vials ', 'small molecule', 'quality assurance', 'monoclonal antibodies', 'drug substance', 'clinical development', 'clinical', 'development', 'gmp', 'compliance', 'vial', 'qa']",Symbiosis-pharma
https://www.syngeneintl.com,"['current good manufacturing practice', 'research and development', 'design of experiment', 'good manufacturing practice', 'drug product development', 'quality control', 'large molecules', 'quality assurance', 'clinical development', 'process optimization', 'contract development', 'cell line', 'stability testing', 'method validation', 'analytical support']",Syngeneintl
https://www.syrinxbioanalytics.com,"['good manufacturing practice', 'small molecules', 'monoclonal antibodies', 'stability studies', 'quality assurance', 'cell line', 'cell lines', 'bioanalytical method', 'bioanalytics', 'development', 'antibodies', 'research', 'validation', 'clinical', 'gmp']",Syrinxbioanalytics
https://www.takarabio.com,"['cell line development', 'research and development', 'cell lines', 'cell line', 'quality control', 'small molecule', 'fusion proteins', 'expression vector', 'research', 'development', 'enzyme', 'clinical', 'humans', 'ce', 'antibodies']",Takarabio
https://www.tebu-bio.com,"['recombinant protein', 'cell lines', 'recombinant proteins', 'expression vector', 'cell line', 'research', 'development', 'antibodies', 'enzyme', 'antibody', 'elisa', 'solution', 'r&d', 'chemistry', 'conjugation']",Tebu-bio
https://www.techno-path.com,"['quality control', 'growth medium', 'quality assurance', 'vials ', 'solution', 'qc', 'clinical', 'antibodies', 'antibody', 'research', 'tested', 'enzyme', 'validation', 'ad', 'ms']",Techno-path
https://www.technologynetworks.com,"['recombinant proteins', 'small molecule', 'monoclonal antibody', 'quality assurance', 'quality control', 'cell line', 'cell lines', 'research', 'development', 'clinical', 'antibody', 'humans', 'antibodies', 'solution', 'qc']",Technologynetworks
https://www.teknoscienze.com,"['active pharmaceutical ingredient', 'chemical synthesis', 'research', 'chemistry', 'ad', 'api', 'intermediates', 'humans', 'tested', 'development', 'capsules', 'solution', 'ms', 'ce']",Teknoscienze
https://www.teknova.com,"['recombinant protein', 'quality control', 'research', 'qc', 'gmp', 'clinical', 'tested', 'r&d', 'transfection', 'bioassay', 'ice', 'scale', 'development', 'compliance']",Teknova
https://www.terumobct.com,"['research and development', 'contract development', 'monoclonal antibodies', 'clinical manufacturing', 'clinical development', 'development', 'clinical', 'research', 'commercialization', 'scale', 'antibodies', 'tested', 'ms', 'ce']",Terumobct
https://www.tests.com,"['development', 'tested', 'research', 'solution', 'scale', 'compliance', 'clinical', 'ice', 'nce', 'ad', 'syringe', 'ms', 'iq', 'ba']",Tests
https://www.thebusinessresearchcompany.com,"['research and development', 'quality assurance', 'quality control', 'cell lines', 'shelf life', 'clinical trial', 'development', 'research', 'ice', 'compliance', 'ad', 'solution', 'solvent', 'clinical', 'gdp']",Thebusinessresearchcompany
https://www.thermofisher.com,"['capillary electrophoresis ', 'cell lines', 'quality assurance', 'quality control', 'cell line', 'cell engineering', 'monoclonal antibody', 'chemical synthesis', 'clinical trial', 'vials ', 'capillary electrophoresis', 'research', 'clinical', 'solution', 'antibody']",Thermofisher
https://www.tocris.com,"['small molecules', 'small molecule', 'fusion protein', 'cell lines', 'recombinant protein', 'peptide hormone', 'research', 'development', 'chemistry', 'r&d', 'gmp', 'solution', 'enzymes', 'linker', 'vial']",Tocris
https://www.tritechresearch.com,"['research and development', 'cell lines', 'vials ', 'research', 'syringe', 'development', 'solution', 'ice', 'sec', 'transfection', 'enzyme', 'vial', 'viscosity', 'clinical', 'humans']",Tritechresearch
https://www.uchealth.org,"['monoclonal antibody', 'monoclonal antibodies', 'clinical trial', 'antibodies', 'antibody', 'clinical', 'research', 'humans', 'tested', 'ba', 'enzyme', 'development', 'capsule', 'solution', 'ice']",Uchealth
https://www.umassmed.edu,"['clinical trial', 'clinical development', 'research', 'clinical', 'development', 'compliance', 'humans', 'gmp', 'enzyme', 'commercialization']",Umassmed
https://www.universitylabpartners.org,"['research and development', 'clinical trial', 'quality assurance', 'small molecules', 'quality control', 'cell line', 'research', 'development', 'clinical', 'hplc', 'r&d', 'compliance', 'solution', 'ms', 'commercialization']",Universitylabpartners
https://www.venuspharmagmbh.de,"['research and development', 'pharma product testing', 'vials ', 'clinical trial', 'development', 'research', 'r&d', 'gmp', 'enzyme', 'solvent', 'solution', 'clinical', 'validation']",Venuspharmagmbh
https://www.verifiedmarketresearch.com,"['shelf life', 'research', 'development', 'r&d', 'scale', 'commercialization', 'gdp', 'bioreactor', 'clinical', 'validation', 'intermediates', 'compliance', 'deviations', 'tested']",Verifiedmarketresearch
https://www.verywellmind.com,"['clinical development', 'research', 'clinical', 'ad', 'development', 'scale', 'compliance', 'iq', 'humans', 'tested']",Verywellmind
https://www.viatris.com,"['active pharmaceutical ingredient', 'research and development', 'compliance', 'clinical', 'development', 'research', 'ce', 'api', 'capsules']",Viatris
https://www.vironova.com,"['good manufacturing practice', 'quality control', 'method validation', 'stability study', 'product purity', 'drug substance', 'analytical development', 'development', 'validation', 'research', 'gmp', 'solution', 'compliance', 'clinical', 'r&d']",Vironova
https://www.webopedia.com,"['solution', 'research', 'validation', 'ce', 'development', 'humans', 'api', 'intermediate', 'ad', 'compliance']",Webopedia
https://www.welch-us.com,"['research and development', 'vials ', 'small molecules', 'quality assurance', 'ion-exchange ', 'hplc', 'chemistry', 'syringe', 'solution', 'development', 'research', 'solvent']",Welch-us
https://www.wuxibiologics.com,"['research and development', 'drug product development', 'cmc development', 'drug substance', 'quality assurance', 'bispecific antibodies', 'recombinant proteins', 'clinical supply', 'analytical development', 'quality control', 'development', 'cgmp', 'gmp', 'antibody', 'compliance']",Wuxibiologics
https://www.wyatt.com,"['size exclusion chromatography', 'quality control', 'monoclonal antibodies', 'quality assurance', 'recombinant proteins', 'thermal stability', 'monoclonal antibody', 'operational qualification', 'vials ', 'analytical support', 'ion-exchange ', 'solution', 'viscosity', 'hplc', 'sec']",Wyatt
https://www.xantec.com,"['small molecules', 'monoclonal antibodies', 'small molecule', 'fusion protein', 'fusion proteins', 'bioanalytics', 'development', 'antibodies', 'research', 'cgmp', 'chemistry', 'antibody', 'r&d', 'clinical', 'qc']",Xantec
https://www.xell.ag,"['cell line development', 'mammalian cell culture', 'research and development', 'cell lines', 'cell line', 'recombinant protein', 'recombinant proteins', 'monoclonal antibodies', 'shelf life', 'monoclonal antibody', 'fusion protein', 'small molecules', 'stability studies', 'process optimization', 'release specification']",Xell
https://www.yourway.com,"['clinical trial', 'clinical supply', 'clinical', 'research', 'gmp', 'development', 'compliance', 'solution', 'gdp', 'scale', 'validation', 'ice']",Yourway
https://www.zellebiotech.com,"['cell line development', 'monoclonal antibody', 'quality control', 'drug substance', 'monoclonal antibodies', 'recombinant proteins', 'stability testing', 'recombinant protein', 'clinical manufacturing', 'quality assurance', 'cell line', 'cell lines', 'development', 'antibody', 'elisa']",Zellebiotech
https://youteam.io,"['research and development', 'development', 'solution', 'scale', 'r&d', 'research', 'gdp', 'intermediate', 'qa', 'tested', 'ice']",Youteam
https://zellx.de,"['development', 'elisa', 'enzyme', 'enzymes', 'conjugation', 'tested', 'sec', 'research', 'chemistry', 'antibody', 'antibodies', 'toxins', 'solubility', 'solvent', 'solution']",Zellx
